,Scores,Loss,Episode length
0,-249.7579461797927,257.61028003692627,99
1,-381.6091522708691,8437.754177093506,91
2,-351.17047379225335,15976.03271484375,94
3,-130.5902435711525,17376.29806137085,89
4,-199.85558845955842,10958.286178588867,75
5,-155.2587506532567,11978.308155059814,93
6,-458.0428212213393,10802.223134994507,141
7,-88.61221416658803,14694.00316810608,110
8,-589.1197085198851,10107.643580436707,94
9,-432.27991391819717,5688.015031814575,80
10,-478.94468181322264,8571.909984588623,97
11,-83.91186987865372,7644.350233078003,68
12,-136.56943784621177,6070.207215309143,101
13,-199.9873020412425,10664.099734306335,102
14,-226.33701081110246,6729.703151702881,72
15,-199.33604697833567,12420.519960403442,153
16,-323.58947854349503,9689.51544713974,127
17,-273.75442686167105,5991.508493900299,75
18,-216.58918429258875,12107.825957298279,148
19,-110.23076646213198,8841.564894676208,148
20,-198.83056537520451,10511.834903717041,139
21,-198.5479387811298,6958.308853149414,97
22,-315.28059723433364,24235.766286849976,395
23,-252.06641916899707,7841.799138069153,142
24,-177.64005162760276,9287.546781539917,124
25,-338.6008498495802,13060.709092140198,141
26,-145.27497753689258,5268.83546257019,90
27,-463.92371210051635,17526.19702577591,363
28,-241.32287638269457,16117.535621643066,270
29,-192.0332399982491,8571.270380020142,134
30,-273.5744158653513,6150.283833503723,107
31,-356.185536505058,5661.874076843262,97
32,-118.9996570490935,7856.646999359131,130
33,-306.9223005953669,6187.679779052734,123
34,-353.74365959053534,5267.453970909119,88
35,-410.9305316574127,8045.264912605286,155
36,-289.37584565376403,6824.059454917908,136
37,-119.5471922057148,5321.128528594971,137
38,-398.576832210536,14944.868684768677,312
39,-161.27272920879503,11067.84418964386,177
40,-473.363789086725,7417.311398506165,173
41,-89.13866562261367,6158.911201477051,163
42,-184.09693728845792,8060.747464179993,160
43,-232.3833695311381,4735.513935089111,149
44,-194.68577441821623,14667.54511833191,300
45,-199.48850006678344,16221.000977993011,322
46,-324.32361297018565,8170.43705034256,181
47,-164.9503713243095,9123.104457139969,248
48,-197.63371060544085,5624.958422422409,122
49,-67.27494966516102,10973.682461738586,191
50,-343.79415376257884,10691.594899177551,199
51,-373.67239871759114,10885.752977371216,262
52,-233.64735030285956,35018.08235788345,817
53,-109.04775072662231,9697.564535140991,238
54,-73.47384696141918,33527.714530944824,1000
55,-292.09751299707006,6049.570892930031,191
56,-94.5653461004282,3384.4319289922714,187
57,-204.73277219986,4887.503726482391,134
58,-199.8993435329875,3938.2842469215393,137
59,214.06736183591033,26658.80466222763,797
60,-175.48899646450067,5784.573757648468,217
61,-65.76317659317982,9819.13694858551,323
62,-63.92871923891764,18662.72013425827,701
63,-124.20532971646904,22231.10430240631,965
64,-345.56584860905696,14707.777914047241,707
65,-165.8715031466213,10454.590412139893,437
66,-78.2323031368922,19044.357763767242,1000
67,-109.48847677738668,16611.302299022675,1000
68,-138.11130034426589,5181.78639125824,327
69,-39.068846472361294,5685.347972393036,316
70,-69.52351159053413,2498.4397149086,207
71,-124.23751206232421,5107.677660942078,222
