,Scores,Loss,Episode length
0,-15.160094252378087,4068.119493484497,111
1,-89.97016036684131,18105.05375480652,99
2,-467.56809997030547,14275.614311218262,119
3,-295.031289206304,14856.667602539062,104
4,-48.591359096588974,13967.87553024292,82
5,-39.977189698825995,8797.955533981323,99
6,-107.16190369412928,14659.054872512817,162
7,-224.4643355081069,10336.709858894348,165
8,-21.10592878308273,10287.065150260925,128
9,-229.16951507830288,10257.717750549316,114
10,-297.73812588565534,9171.487953186035,101
11,-198.1978797036036,6513.82217502594,127
12,-221.33794126959197,12057.35589313507,165
13,-385.17661886032823,5420.288867950439,85
14,-39.112332135943646,16230.049671173096,248
15,-108.08530814068394,9289.759314537048,115
16,-162.2640363091536,12465.648316383362,132
17,-237.81455470418584,17134.982062339783,228
18,-290.8780757581485,11307.194891929626,152
19,-217.3045698299943,6021.530996322632,96
20,-112.00366722607893,18213.95073413849,332
21,-47.69546699881463,18217.124822616577,270
22,-304.73923467347186,6983.168173789978,129
23,-117.86216989058433,15936.307137012482,282
24,-170.6978650158527,4876.224437713623,117
25,-231.20689205202632,6091.467883110046,91
26,-118.82473768612236,8607.021677970886,245
27,-60.624062450280626,16111.611665725708,362
28,-98.1550713541783,8863.074122905731,189
29,-250.0610189957218,10682.431371450424,281
30,-73.38868665474595,4095.8022916316986,114
31,-291.3507071206361,16751.351411819458,381
32,-223.46590036128435,12550.746009349823,309
33,-121.66142860873964,39458.78495597839,1000
34,-151.73416745172256,10269.275016784668,226
35,-91.26238996661908,6804.213837623596,178
36,-78.9601486073687,8635.124411582947,209
37,-205.71192554187462,10058.604663848877,273
38,-251.3284577337825,6483.509564399719,232
39,-44.98550877097456,6413.763315916061,192
40,7.764539803143251,6194.844775915146,226
41,-64.78664362811202,3214.1949911117554,162
42,-76.26871296672958,32849.26821613312,1000
43,-370.85054723199556,26040.508840084076,832
44,-38.350914782396835,3593.8879771232605,158
45,-91.59639621019545,23959.248576641083,1000
46,-197.27696351961663,7590.0316462516785,303
47,-120.87568241128915,14780.011538505554,588
48,-49.960230530445386,6404.6255469322205,261
49,-144.77906156970468,12422.552067279816,528
50,-241.12707717216642,7369.563369750977,418
51,-32.2342755521245,6947.350611209869,285
52,-33.437178422545415,6935.7887444496155,276
53,-30.512403872640505,5286.811244010925,402
54,-34.580261521826955,10218.638713359833,372
55,-126.19465248289188,4134.547236442566,199
56,-317.5763392131289,10856.742191791534,338
57,-141.1326260571198,14723.569447517395,709
58,-98.60615227588578,11135.266494750977,409
59,14.98288913167545,5276.719051837921,235
60,-47.253870665928204,6076.250764369965,262
61,-358.60102635172836,4914.948136806488,265
62,-294.86735098365955,6409.258150577545,248
63,-153.44402739171866,7270.835428714752,536
64,-469.4304064222251,11149.733643054962,664
65,-257.80789867237786,4335.505752563477,310
66,-13.590654213603017,6177.385307312012,386
67,-211.64847485885605,5814.554992675781,320
68,-176.04879659933147,3246.102560520172,248
69,132.4372128528487,17081.913984298706,994
