,Scores,Loss,Episode length
183,-153.4662423992305,9963.41825580597,143
184,-229.43296731573705,7126.571472167969,112
185,-369.13139839799555,7984.536843299866,83
186,-309.5271022464833,8140.125701904297,99
187,-127.1546236838007,2516.6126823425293,67
188,-192.76995720845338,3278.871301651001,78
189,-435.459488620196,7432.532400131226,111
190,-308.7679747982148,6514.567248344421,121
191,-291.7929942219934,6793.596865653992,93
192,-108.40312620457522,6359.929625511169,96
193,-34.81985086172645,9419.609631538391,104
194,-152.43001593914022,6698.977570533752,105
195,-311.9943914881055,7407.730432510376,108
196,-45.31075732537735,11138.3341588974,154
197,-104.30551692213673,6313.445909500122,97
198,-82.2259786611852,9276.207050800323,110
199,-405.77811636682486,5046.898539066315,72
200,-136.57523728270866,3111.4168424606323,74
201,-296.94620158899056,10022.080821990967,117
202,-82.35347863623356,5723.018438339233,76
203,-23.557082595595546,4316.48513507843,80
204,-188.47778836560042,3069.0313329696655,77
205,-92.5804565248012,2346.3916187286377,67
206,-100.11103658314155,5396.469933986664,71
207,-160.0887196080348,7203.825390815735,117
208,-155.19928613693384,7052.805549621582,91
209,-362.4635549885862,3938.4543924331665,81
210,-230.70153357856233,8865.523126602173,124
211,-179.44854354763046,6507.591459274292,130
212,-130.3794100957194,5957.415040969849,70
213,-102.57946662201667,6441.863612174988,72
214,-239.24576739048956,7054.98123550415,106
215,-240.12818995186808,5144.4079303741455,71
216,-192.73458880320584,5579.495258331299,76
217,-262.481248681434,5561.31312084198,99
218,-322.38742478636794,9644.662685871124,132
219,-114.6081276006858,8670.056015014648,115
220,-316.4930177337078,7991.548775672913,107
221,-268.59218702220494,5173.999185562134,106
222,-221.6061125834122,12129.64673089981,132
223,-170.24941412361656,7454.685097694397,122
224,-63.76359591695764,2956.8540568351746,71
225,-219.1130962361777,4079.3624625205994,63
226,-194.40127689667096,6620.285101175308,108
227,-154.72929065842612,4253.089868783951,60
228,-225.73119725136297,7117.632558345795,121
229,-80.36075852214148,4277.094565868378,68
230,-58.07181935169814,5748.501723766327,91
231,-266.7341743176264,5487.472495555878,91
232,-340.3876219157805,6333.610438346863,97
233,-118.52507548707631,5582.657754898071,88
234,-236.39033669568644,4095.3547677993774,98
235,-251.05231748450385,5173.353174209595,149
236,-159.0206218034984,7694.935199737549,143
237,-245.20014224125356,5562.260372161865,118
238,-109.09383671928539,2260.0577054023743,59
239,-198.5408187313592,6578.660227298737,110
240,-246.38629658734433,5533.632382392883,94
241,-421.4056230378842,5399.218222618103,109
242,-60.60432352046418,6131.952867507935,105
243,-114.71761617909205,7642.102104187012,105
244,75.08350635940981,55704.54759693146,1000
