,Scores,Loss,Episode length
91,235.0881637682869,6111.100170612335,433
92,230.3123548755094,10935.50677061081,567
93,-138.74740784228732,8547.893512964249,438
94,-227.05037107184984,4667.326184511185,361
95,-371.2164747522948,7327.635811328888,418
96,-247.83786545351253,8733.2822971344,521
97,-129.23453235047975,2621.944043636322,329
98,-186.57495083012032,3949.484529018402,251
99,186.07618649405453,9001.737845420837,520
100,199.84518436759862,14644.336763381958,708
101,222.9632580036905,9879.103927612305,708
102,-179.89375814114555,7140.860816955566,382
103,210.6017476648035,8216.446791648865,580
104,-246.96316257581108,4583.027760982513,362
105,-214.99038686862048,7339.893919944763,318
106,243.95083491427596,12407.680963993073,485
107,26.60895545479974,3929.038631439209,242
108,272.83058496666376,8362.33252286911,420
109,-46.69813759184934,6604.7285623550415,364
110,97.15074137151852,11124.642319202423,768
111,14.903838839895442,3848.305366039276,241
112,176.82252590278014,5968.998551368713,448
113,15.133368217122126,4240.219478607178,294
114,-257.429390778981,4841.615454673767,376
115,240.216486676075,10949.627269744873,450
116,-386.6181017912156,5322.467009067535,262
117,-185.39857145459172,7079.491981506348,301
118,-41.91944932110913,9899.286824941635,428
119,-721.0627845369196,20925.078142881393,893
120,-41.17509314245302,5305.10360622406,250
121,185.0749499505419,11661.472111225128,687
122,-506.0432287203254,6734.462908267975,360
123,165.87754237491862,12054.189843654633,564
124,-14.272816848261797,6005.140528202057,339
125,141.34665612824386,17319.530893325806,892
126,-21.785324505420732,9014.902181148529,389
127,199.74321846752142,9756.817086219788,458
128,-30.235593336219296,11480.778938770294,427
129,-324.62717537505654,4555.304628372192,212
130,-147.64791254282218,17329.5426735878,699
131,245.3131793110222,7470.6660623550415,357
132,-169.374933551971,2972.8007249832153,201
133,244.75191327497907,12451.29988527298,443
134,-192.7334498433869,4139.747200489044,381
135,-70.63859191279889,7759.536128044128,372
136,147.22111561930564,11659.977880477905,709
137,-251.70189707891453,8531.014023303986,333
138,-188.5365346256911,22485.235475420952,1000
139,151.1460846498276,13993.56112396717,858
140,214.44089180725842,11372.312229156494,569
141,-50.50391754125264,9184.380751132965,626
142,270.8753717445117,7571.823411941528,342
143,-91.69011221484973,16077.353788375854,1000
144,111.23129041821613,23708.19830274582,918
145,153.1674946776441,9885.617053508759,731
146,-106.40191107239058,18163.671709537506,1000
147,222.47553396411507,10071.936120510101,482
148,196.45796404558115,11074.864194393158,598
149,-69.50834299863644,6380.605738162994,461
150,-37.017912645816125,5604.8854212760925,394
151,150.49719940221243,11651.583537101746,624
152,-144.2281144916503,18217.565639972687,1000
153,274.13363389617194,5436.528609991074,393
154,-79.34502782505284,13458.748673200607,1000
155,-121.15067774965412,16706.314860105515,1000
156,-326.52294443974745,11334.741426229477,868
157,-74.58651002729066,20398.796043395996,1000
158,-146.3438830592328,15863.250974178314,1000
159,-278.949802814523,15580.841032981873,714
160,233.2848087779198,10586.921483039856,545
161,-124.54460953606802,15854.694728851318,1000
162,249.65062668883695,7700.8668003082275,462
163,-82.39781488532397,14576.417404174805,1000
164,-186.20276828410817,11177.892448186874,735
165,190.12020188645644,12728.311505556107,745
166,241.45775561828955,11182.822757005692,533
167,232.57359480040202,11858.659285783768,580
168,-101.85293189374555,14950.711658716202,1000
169,-96.27229228568315,15190.3378636837,1000
170,-156.00666156476046,16002.243999481201,1000
171,-209.89243642913908,10780.413573265076,571
172,-95.76474087945262,9770.718685150146,1000
173,17.02830022291468,5210.640529632568,281
174,-99.50865152379453,16634.438873291016,1000
175,6.5307796079581095,7302.923502445221,286
176,-66.03971260114942,16788.934183120728,1000
177,-133.30585971254914,18041.936412334442,1000
178,-127.45787554482536,10921.759915828705,1000
179,-133.523022775152,17457.447937488556,1000
180,-80.50887381355113,11258.72010922432,1000
181,-86.10233876467234,14647.524660348892,1000
182,235.1082612774664,7578.380612611771,504
183,144.01631737396383,15308.222689628601,731
184,-130.45444613411158,13149.243386745453,1000
185,-80.671283836711,15207.670828819275,1000
186,-124.71495225976537,14753.493436336517,1000
187,-104.83748966416292,14311.566100597382,1000
188,-108.62875337997357,19686.86798286438,1000
189,-87.75792178392805,18753.337349414825,1000
190,-124.71903897324631,13325.067430496216,1000
191,-91.87743676965265,13627.708436489105,1000
192,-80.42528592169407,15935.508148670197,1000
193,-171.23244073624704,9372.67620229721,711
194,249.74038201289238,5872.5034532547,379
195,-85.96284216232353,15954.007043361664,1000
196,261.06035434277464,5654.911567211151,327
197,-103.3989422364571,12519.686619281769,1000
198,261.69137744701936,5275.119959831238,369
199,-184.9718806115411,10487.598278045654,993
200,0.34770539573609255,14177.95508480072,1000
201,-91.55036601365558,15072.322700500488,1000
202,-33.45169901092216,18684.070578098297,1000
203,48.17974749448166,4302.074294567108,273
204,-115.17941638294589,17579.873682022095,1000
205,42.76839810532747,14319.95693063736,1000
206,-62.17609673175735,6746.9658460617065,486
207,-81.81937460382517,17490.51730632782,1000
208,-41.89757911262256,13011.80747795105,1000
209,-94.74132188397077,16766.413326263428,1000
210,-29.05238299984736,12258.374041080475,1000
211,-132.2993250778287,10101.657831668854,1000
