,Scores,Loss,Episode length
573,19.47157212,568.4530506,250
574,-52.88691128,357.1635282,198
575,-29.45077692,891.6683018,250
576,-14.1677269,752.957375,250
577,-107.7531114,604.6842289,142
578,19.58131083,499.4588046,250
579,-136.1927629,396.7937903,194
580,-33.89130466,602.8105259,250
581,82.64971982,633.3603373,250
582,41.25224844,803.2692075,250
583,-13.48780539,520.4391537,250
584,-12.97237664,503.3998432,250
585,16.49034145,1320.861901,250
586,122.0926777,912.664737,250
587,6.575762886,530.0769827,250
588,-46.6554827,629.335125,250
589,-30.84276404,606.7026346,250
590,-123.6913541,365.176331,160
591,-4.901921636,578.3525927,250
592,-15.85702841,726.038192,250
593,-156.2832721,1284.503242,250
594,-138.3583547,529.1182461,144
595,89.50787071,881.488116,250
596,-163.694274,351.5001404,113
597,-111.9756432,578.768357,219
598,-39.48659078,1640.239021,250
599,18.41964414,569.6745219,250
600,-116.2073056,375.0755382,191
601,-55.67703326,881.5349013,250
602,-41.12798022,1767.60914,250
603,-94.12337991,540.8244376,234
604,-89.663124,476.2886353,157
605,28.0541638,507.9860697,250
606,-4.911666571,1732.016563,250
607,-79.83706619,612.5135584,165
608,0.411022681,483.4754095,250
609,1.659475751,896.5567245,250
610,112.2931061,1580.468359,250
611,39.20461062,659.1701108,250
612,17.80295802,480.0984813,250
613,-114.4758703,399.2369092,214
614,-135.534994,1365.941648,185
615,-8.355594144,902.1413674,250
616,-1.92458707,472.6280365,250
617,-12.21272935,1435.331218,250
618,6.685799351,536.943943,250
619,16.07280888,1188.499774,250
620,39.77052892,1168.891042,250
621,20.00044535,1497.371082,250
622,-12.1502984,927.859978,250
623,40.5857755,1202.293324,250
624,39.86417827,750.0702147,250
625,-5.337669729,1038.20927,250
626,-32.70415538,1378.471919,250
627,7.532426652,656.8642566,250
628,-41.06315111,794.9032526,250
629,29.60150053,665.239629,250
630,-5.402241922,553.1727569,250
631,-21.35677925,921.6678636,250
632,-15.18625909,646.1324701,250
633,-10.44089724,1440.141381,250
634,-2.347656449,468.2647543,250
635,-36.04238347,1090.827972,250
636,-29.96713945,528.9619634,250
637,-1.68485562,1425.594964,250
638,65.7120699,1166.088642,250
639,33.85220646,930.5122099,250
640,-31.43181707,487.2475042,250
641,68.78640803,1216.491584,250
642,-10.26438984,1020.421922,250
643,-16.2882179,548.8878527,250
644,40.33354121,888.2859168,250
645,20.90449837,524.096801,250
646,-21.30415324,414.1408067,250
647,-35.87228134,445.8177242,250
648,74.10006215,430.6067252,250
649,-17.92907687,570.7371409,250
650,-21.9948693,1227.095757,250
651,-9.141510031,645.8267021,250
652,-54.20419367,457.8489156,250
653,50.95025099,1623.56377,250
654,9.099606661,904.6848857,250
655,-23.83341929,1306.539397,250
656,-32.15127032,952.1233721,250
657,-17.98235167,158.7234173,91
658,-3.672631543,1158.04238,250
659,56.60553848,967.2130322,250
660,21.98084786,829.5042603,250
661,90.40859538,463.6903937,250
662,-26.65351191,1444.892714,250
663,70.7052782,2585.5608,250
664,-39.88533046,222.5496179,100
665,128.6137858,445.9999708,250
666,-6.861679708,565.6737775,250
667,-27.05230974,1453.316124,250
668,133.9788109,1345.724293,250
669,29.26917342,1089.48055,250
670,68.12699284,1232.276839,250
671,-18.1816186,439.5827874,250
672,47.05600345,574.3527244,250
673,-34.34870801,436.4362661,250
674,122.7841602,1311.015666,250
675,60.51255508,589.4655163,250
676,-35.09735384,524.8680892,250
677,46.2273705,539.8620905,250
678,48.80822398,2173.331445,250
679,45.43010269,527.5590611,80
680,-69.54165537,449.7809997,202
681,27.07265076,1007.492241,250
682,5.670299956,661.6165105,250
683,47.88529489,1832.274694,250
684,228.837991,1079.818847,194
685,-4.999005295,1009.080153,250
686,67.42571277,624.6481595,250
687,50.32007278,1870.124169,250
688,-8.038908801,1281.437691,250
689,33.02286374,1324.273866,250
690,-22.80560708,891.5937825,250
691,-13.40151902,729.7893136,250
692,101.0953336,978.6490471,250
693,-39.85166875,615.4840074,250
694,-8.044722533,494.8905361,250
695,-10.88289807,4532.145095,250
696,20.38101899,915.2294697,250
697,73.19463804,1058.366539,250
698,-44.28531809,1162.747338,250
699,53.31612812,1306.06887,250
700,90.36664336,761.7944312,250
701,27.66408117,552.7860701,250
702,44.45508064,626.3273005,250
703,10.99328653,413.7583103,250
704,32.95584424,497.404047,250
705,33.69684726,1662.126137,250
706,53.99043263,1773.598096,250
707,-17.82833163,1296.705225,250
708,45.34749812,970.3429257,250
709,-13.65177836,587.1688681,250
710,36.95555368,427.6791708,250
711,0.28621511,450.7398322,250
712,-27.6489859,656.3981597,250
713,9.102192744,1639.936045,250
714,61.61392746,1947.828038,250
715,9.737765488,835.6538172,250
716,95.51484096,1172.64307,250
717,48.03950303,1140.507193,250
718,-24.70939655,1325.475239,250
719,33.50897342,542.5500686,250
720,5.172679714,759.4237964,250
721,65.63789593,718.1476318,250
722,-62.45182469,935.7841882,163
723,1.451747438,419.4303715,250
724,-1.667396734,1060.423543,250
