,Scores,Loss,Episode length
0,-46.22892769509912,1078.0228900909424,156
1,-289.953312533891,8936.126152992249,97
2,-146.17757698612806,11163.038265228271,114
3,-212.37163609882955,9625.316576957703,132
4,-390.03441074067734,4853.6921043396,97
5,-497.5636733578537,8395.50133895874,83
6,-149.57427907526161,4675.55002117157,75
7,-120.36168244018826,5720.253136634827,127
8,-436.3775673294645,7248.539701461792,92
9,-454.23746841515623,9033.506521224976,115
10,-345.7669972956867,9022.796270370483,99
11,-418.5973445872101,9195.120357513428,140
12,-353.06390466913956,6766.4603843688965,89
13,-250.1974356790391,6205.561464309692,77
14,-282.6063154821808,8562.939407348633,141
15,-365.7823100357663,11713.396787643433,161
16,-358.41580217459057,11994.795043945312,151
17,-102.49253564563867,12846.528931617737,191
18,-195.78837011153115,6443.991035461426,97
19,-218.74433403521698,12349.202149391174,242
20,-210.9484721907337,7484.78872013092,116
21,-117.04964775293026,6480.859372138977,103
22,-347.3644470979583,11330.584897994995,178
23,-218.90733780842595,8955.0432472229,154
24,-163.18262807839483,11426.915267944336,237
25,-405.67596627175374,10034.081158638,175
26,-279.51370765398104,9350.268381118774,147
27,-88.29461000972853,39961.47148227692,781
28,-72.18560758065112,14268.485048294067,317
29,-296.36097687666637,8395.69126701355,205
30,-375.437157114632,27876.539194107056,890
31,-100.50769964001645,5510.266828536987,121
32,-126.82631612851836,14233.71317577362,445
33,-80.4029850943663,19694.829105615616,523
34,-224.84881406652562,20322.13463139534,519
35,-314.7398393902405,15162.616349935532,517
36,-477.39122766356036,11782.653044939041,388
37,-72.65910719996066,4426.0070786476135,185
38,-290.74303523900244,12189.41532421112,416
39,-205.13665985127278,13443.850999832153,487
40,-92.91961270983371,7436.1621289253235,224
41,-172.63460444283456,7112.2451939582825,360
42,-272.7531804349248,10707.808191776276,390
43,-189.65575245052747,23971.163469314575,1000
44,-279.09132657670494,10396.018165588379,423
45,-447.49758418279544,8942.067733764648,390
46,-277.06310461020087,8756.251476287842,386
47,-69.21211782929714,4868.074965000153,288
48,-258.8087963881603,6825.992653369904,301
49,-132.38107716179235,6108.074221611023,262
50,-369.9848988312258,10321.534075021744,322
51,14.543297782919012,4870.636097192764,253
52,-299.1735714857076,6125.488277435303,349
53,-4.4560004877372705,5220.500689983368,238
54,-45.994616542292434,6991.502956390381,319
55,-116.34194975388186,7875.115839481354,337
56,-65.38109642288867,4550.237668514252,190
57,-36.605599173663464,6334.001925468445,378
58,-315.1663779355524,2889.8640155792236,194
59,-261.328959643723,4956.57718372345,283
60,-199.30301338717427,5017.407709598541,308
61,-82.98434804874603,4638.258051872253,238
62,-167.37886810722324,3408.819896221161,222
63,-84.0938201729537,7241.508176326752,295
64,178.529956004498,8310.26604270935,450
65,-181.42625719039887,4252.032018661499,294
66,-250.73975278873684,2384.040773153305,156
67,-229.07329906494607,3635.002057790756,234
68,-242.22396976889388,2360.1913890838623,233
69,-213.38234781077142,3723.9411582946777,156
70,-208.1582026552328,3432.17546749115,179
71,-122.37609233694548,4336.656563282013,212
72,150.42235465190026,10488.318154335022,610
73,-550.1894015433567,4215.541800498962,107
74,-437.2543505473116,2465.56738948822,137
75,-170.7255697698444,1999.288981437683,168
76,-571.479171159109,4971.838782310486,94
77,-16.784003346186893,3634.649561882019,215
78,-29.30380142574694,4495.061042308807,326
79,-218.49814769234104,1397.765205860138,115
80,-98.34732345990788,7418.6513929367065,311
81,208.07148749030986,8354.644627094269,669
82,-12.68094290610307,3824.929476261139,180
83,-197.1194811949705,4390.056713581085,314
84,-32.418938028987455,4724.433342933655,253
85,-154.85126241454884,3054.8468856811523,163
86,263.04288259704276,7364.402544975281,397
87,-56.22748138209637,19100.581624031067,1000
88,-69.44165696972198,18075.50161266327,1000
89,-420.0273660594345,3391.902750968933,166
90,-764.0607945146718,2221.385402202606,154
91,-437.084125380097,6446.687363386154,315
92,-271.36140355309715,2319.874727010727,102
93,-251.03153383000995,13255.50259399414,751
94,-41.207454869128505,28807.359700202942,1000
95,-162.8522607879944,5805.673115730286,266
96,-179.99177128984124,10919.370985031128,434
97,64.33121446020417,23429.298718452454,1000
98,-78.40159754130497,8196.033415317535,325
99,140.10477151089307,6849.320605754852,472
100,-185.04325562876858,6412.010039329529,312
101,-81.42058802110103,5220.26229429245,263
102,-237.33240320125554,21545.353980064392,950
103,-362.3239012439649,13162.012780189514,566
104,209.7870510963284,9612.788444519043,410
105,-220.84076143258596,2210.6375527381897,152
106,180.76465687550535,8667.835383415222,438
107,-192.8744616478285,6666.1198554039,293
108,-307.3884969455064,6487.922461509705,441
109,6.94863304487653,5767.456405639648,243
110,-258.52602466366204,12907.107910394669,696
111,-74.4391292771667,2899.0935418605804,242
112,-93.60099483937891,16487.174259662628,1000
113,-106.11166094627758,4351.413369178772,314
114,18.343589815301424,16139.361618995667,1000
115,-203.30079194514374,3464.8383769989014,246
116,-177.20796242283924,2985.871597290039,267
117,-128.10506574647047,2452.6704711914062,182
118,-443.340659643808,5253.244827747345,223
119,-214.98254151025122,1658.4994077682495,150
120,39.83790815644628,15781.906384944916,1000
121,-485.0085064907806,4006.1184663772583,180
122,228.97573363772668,6063.5956020355225,355
123,-80.52235141248036,6797.452404975891,295
124,45.01337110378984,14443.281006336212,1000
125,5.768798792447413,6630.938961029053,249
126,-207.75321599270669,5945.683982849121,346
127,55.71178864869508,20276.306239128113,1000
128,-134.89931935711195,20905.563725471497,1000
129,-317.56852719782967,4889.499792098999,168
130,-221.5793055068703,8602.715893745422,293
131,-24.43230526578175,1544.980449438095,128
132,0.7809222813662693,18238.572304964066,1000
133,107.41366240173093,25584.687835216522,1000
134,-180.46056452861666,5032.904858112335,319
135,121.3954336231884,12314.44644021988,937
136,-59.25190435413758,6075.6213755607605,410
137,-80.1093634568702,8835.230058193207,410
138,-9.03883078535003,7066.684247970581,253
139,41.372819198606045,17994.0159573555,1000
140,-207.3612280493065,4642.232404708862,292
141,-72.65728936531819,7310.639469623566,419
142,75.75503195432844,19014.674738883972,1000
143,-66.3036942943625,13348.128289937973,1000
144,100.87349947038297,15104.196277856827,1000
145,-59.99708849068928,15668.620859146118,1000
146,197.44160283165422,12650.659320354462,652
147,-116.24485490058349,24696.99763774872,1000
148,-57.50768464805805,12136.204490661621,1000
149,-15.357989339253336,3790.0910444259644,307
150,-168.66946902410177,16431.48301410675,1000
151,-12.66252198453213,17100.49889421463,1000
152,66.64875769035562,11356.81615972519,1000
153,-119.06279922903101,16763.52632188797,1000
154,-189.33430853752384,21501.2732565403,943
155,-143.7733078078746,25678.029289484024,1000
156,-507.06580731543716,1342.4224290847778,101
157,-107.8668265477733,13147.261684417725,1000
158,-99.03345990076586,17873.298161029816,1000
159,-116.96227724279468,16840.096373558044,1000
160,-49.1914564551198,2007.0319437980652,182
161,-3.837057436659336,8686.788917541504,355
162,-146.7592683253505,16101.553750991821,1000
163,-34.02266400704728,18153.833293914795,1000
164,-43.52649915859752,17430.837079048157,1000
165,-57.62750656975433,18874.879031181335,1000
166,-90.44091805805274,18641.264114141464,1000
167,-104.9855905631163,15350.410990715027,1000
168,-122.85577763959004,11734.163220405579,1000
169,-96.6476181390763,14355.08477640152,1000
170,-122.78345472622202,16805.186844348907,1000
171,-98.68130748870243,13813.538873672485,1000
172,-86.62778693918199,15044.957067966461,1000
173,-88.0205778141688,12764.338681697845,1000
174,-119.52273042488167,17320.421434402466,1000
175,-93.37701417832594,13001.475209474564,1000
176,-126.73859407555891,10528.300247430801,1000
177,-83.5327947223328,11123.26098704338,1000
178,-115.19268684686537,15904.827823638916,1000
179,-94.01541134859588,13910.806238174438,1000
180,-81.38718158240798,15540.220121383667,1000
181,-79.92878681550403,14422.02854681015,1000
182,-103.21627116689054,14238.878665924072,1000
183,-102.83499868367005,13822.77140712738,1000
184,-22.970024240110135,15777.501556873322,1000
185,-47.512140089728135,16122.007251739502,1000
186,-76.66449404189962,12346.930803775787,1000
187,-92.21629730767965,17424.29987335205,1000
188,-82.80655062327654,11075.925825595856,1000
189,-66.0050785331631,14072.119176149368,1000
190,-93.95569492127542,10087.435405254364,1000
191,-113.73262997106423,11907.88601899147,1000
192,7.168731855251946,18560.252263069153,1000
193,-90.63012214516925,15071.064122915268,1000
194,-120.21926555636291,15534.95926451683,1000
195,-119.63209718095302,10450.489336490631,1000
196,-55.028368985412285,11930.10002374649,1000
197,-97.01231350355694,10261.083436012268,1000
198,-136.00048285183496,400.30884313583374,52
199,-61.83226404566015,11172.111209869385,1000
200,-55.88130139427118,11055.109610795975,1000
201,-66.90315324157429,9170.560432434082,1000
202,-130.8023012483014,12184.804642915726,1000
203,-115.77930366506472,10864.88415145874,1000
204,-126.93099558546031,10814.710337162018,1000
205,-126.17401882429944,10363.820356369019,1000
206,-135.633895708465,13636.858597755432,1000
207,-67.52738933900739,12244.31105518341,1000
208,-134.9717415091205,7444.373259067535,1000
209,-92.28373586821884,9212.592621326447,1000
210,-94.70797840224012,8669.59998512268,1000
211,-74.57852400916373,11472.981567621231,1000
212,-50.24478672312873,9937.488018274307,1000
213,-54.411455600380464,11509.28052687645,1000
214,-41.24289031236078,7227.241649150848,1000
215,-106.42851483966955,8315.084870576859,1000
216,-146.00335117090034,8814.795219421387,1000
217,-42.05796741827535,7229.53878390789,1000
218,-66.40904845149824,8431.43544447422,1000
219,-86.90053890769366,7800.769963502884,1000
220,-131.59738996782204,7077.385731220245,1000
221,-113.26366359441828,6185.765083789825,1000
222,-57.83615672440158,4958.081990242004,1000
223,-131.1121342768711,4471.302750349045,1000
224,-78.55665157967367,3877.130215406418,1000
225,-44.07097543376061,3556.0673863887787,1000
226,-27.263811463126896,5172.552673339844,1000
227,-83.3656467270443,4722.278523921967,1000
228,-27.99480622913585,4922.303546130657,1000
229,-148.28206240537764,3409.0359792113304,1000
230,-93.39899423971468,2278.907207131386,418
231,-84.90295803455783,300.83929777145386,87
232,-56.32980810821506,3577.2047114372253,1000
233,-127.2969764440112,3425.0319168567657,1000
234,-87.18096975631897,3593.0586524009705,1000
235,-138.45589996724894,5527.203580617905,1000
236,-31.454144188215114,4439.755120277405,1000
237,-66.7202858230456,2327.9444618225098,1000
238,-10.09787287039548,2953.073557138443,1000
239,-130.43765510373674,2544.648485660553,1000
240,-157.94251310374972,3845.533455133438,1000
241,-62.84622915933106,1890.635053396225,1000
242,-74.28485609723243,1846.4875106811523,1000
243,-19.336618712172417,3377.676503419876,1000
244,-131.81712038569884,1747.0202782154083,1000
245,-6.7461023234186515,1649.5855460166931,1000
246,-59.05204758784997,2147.647388935089,1000
247,-15.302040755876776,3657.0003304481506,1000
248,-104.96746825363064,5230.163812160492,1000
249,-139.84129353067587,380.0682690143585,133
250,-93.87119462181077,1185.0711755752563,1000
251,-129.10306327743217,183.09520810842514,156
252,-110.36832279172316,1137.3231243491173,1000
253,-179.8906406149277,1801.0966321229935,958
254,-86.52961419866438,264.4501348733902,165
255,-85.93705990943832,1162.0411874055862,1000
256,-68.89887069505026,1094.2524206638336,1000
257,-27.761570063723173,3538.8115515708923,1000
258,-84.35974279327596,2856.8194723129272,1000
259,-102.5360821547214,299.20865082740784,171
260,-107.97765368552852,2111.629360318184,1000
261,-97.09852261455116,2031.8864306211472,1000
262,-140.84742764388727,193.13630497455597,177
263,-97.6192942891359,3561.2270243167877,1000
264,-133.03564287960504,1719.1784884929657,1000
265,-78.26543106067692,999.2164144515991,1000
266,55.00184788353794,2342.8887993097305,1000
267,-133.3784815630313,1694.9142206907272,1000
268,-98.79235163844181,1121.939388871193,1000
269,-144.34655479320364,993.2506499290466,1000
270,-91.0287380023517,1573.6974881887436,1000
271,-109.75822199608184,921.4160619974136,1000
272,-88.26458720486693,167.91202348470688,201
